FSO_Att,Absolute Humidity,Wind Speed,Visibility,Time,Wind Speed Max,Temperature,Temperature Difference,Particulate,Distance,SYNOP Code
7.214233687,9.028702154,0,74999.14745,9,0.214564274,18.36768149,0.05,0,2962.069567,0
7.431193515,9.458637828,0,74999.21819,9,0.105712402,17.05254814,-0.51,0,2957.596243,0
7.435771268,9.625416806,0,75001.80917,9,0,16.52429389,-1.1,0,2961.57802,0
6.882993811,9.42589603,0,72308.53441,9,0.513591383,17.41732088,-0.71,0,2960.719329,0
7.156119485,9.639309425,0.282629853,71355.91694,10,1.096384469,16.98638931,-0.22,0,2964.971257,0
7.594392794,9.209052374,0,74994.63958,10,0.185620722,16.67829722,0.24,0,2962.557105,0
7.649729259,9.247282594,0,75004.07001,10,0,16.15181051,-1.21,0,2956.797057,0
6.864652681,8.822016823,0.13374898,73973.22266,10,0.658129884,17.34120546,0.57,0,2960.578724,0
6.949323862,8.972180064,0,74999.88829,11,0.053864238,16.67921201,0.06,0,2964.373739,0
6.439877798,8.775154664,0,74997.06813,11,0.081052431,16.54511791,0.5,0,2962.989794,0
6.958385741,8.753179348,0,75000.85887,11,0,16.56824633,-0.95,0,2955.100115,0
6.943057034,8.974529704,0.043891706,74950.28635,11,0.157040341,15.47960371,-1.31,0,2961.443,0
7.907067844,8.801198087,0,75001.19185,12,0.11979776,14.83907704,-1.7,0,2955.042908,0
7.827193564,8.92422001,0.002908776,75001.71707,12,0.010364002,14.97576331,-1.76,0,2956.469845,0
8.531904041,9.155150028,0.232544054,73576.22577,12,0.76318307,14.38885358,-0.66,0,2960.377454,0
8.425481039,9.269515877,0.074941006,74897.05379,13,0.137125588,14.30066093,-0.53,0,2962.506634,0
8.253644755,9.377732785,0.002057124,74734.01329,13,0.003864751,13.74107242,-0.5,0,2964.024105,0
8.247193187,9.293123109,0.316070374,74997.37193,13,0.57906971,13.35741269,-0.9,0,2959.336705,0
8.339093371,9.120195927,0.483909242,75003.82839,13,0.918875506,13.19985762,-0.68,0,2963.478386,0
8.755080852,9.047305715,0.37809959,75004.572,14,0.935208217,13.26918595,-0.6,0,2958.410925,0
8.492343527,9.027644348,0.13134671,75002.60769,14,0.341021086,13.26920215,-0.42,0,2957.841507,0
9.058963566,9.063992148,0.168629401,74963.22961,14,0.641513847,13.11217383,-0.2,0,2955.661604,0
8.825920862,9.068793229,0.567468217,71772.41481,14,1.032749554,12.90218419,-0.46,0,2957.62405,0
8.541398637,8.932859308,0.428452132,74996.36965,15,0.969758666,12.80480525,-0.61,0,2964.662839,0
7.166096973,8.52436942,0.019375981,74997.42981,15,0.081973018,13.2690182,0.4,0,2958.844113,0
7.14987754,8.175694622,0.105574744,74998.02492,15,0.354085735,13.3353729,0.13,0,2956.747143,0
6.76057536,7.715647009,0,75002.39499,15,1.096907789,13.33893414,0.63,0,2963.278748,0
6.59825671,6.65914888,0,75000.0941,15,0.84668679,15.76310845,2.59,0,2963.841523,0
6.942982542,6.102381579,0.69635432,74996.35865,16,1.87641291,15.84409681,2.69,0,2956.808746,0
6.29032062,6.048488685,0.53171168,74999.56069,16,1.555970125,17.17345598,3.38,0,2959.80764,0
6.217569653,5.976603293,0.462297664,75001.15154,16,1.979080694,17.22916748,3.84,0,2964.812778,0
7.562274394,5.977265248,0.522583591,44470.13706,16,1.394030387,17.4321652,1.52,11.99639476,2962.853127,6
7.384205068,5.964065226,0.650116477,43430.8762,16,1.84317236,17.34418905,1.31,12.06709116,2958.232507,6
6.353426286,6.039207453,0.30359579,75002.05383,16,1.212278999,17.33197293,2.7,0,2957.920303,0
6.105976925,5.883974444,0.69335398,75002.91755,17,1.783988778,17.51885613,0.25,0,2957.254667,0
6.395252865,6.100054242,0.575267249,74999.12292,17,0.916146291,17.18845392,-0.11,0,2957.857576,0
6.60897869,5.495318324,0.730570721,74996.55225,17,1.280972957,17.38953761,0.27,0,2964.146208,0
7.160578914,5.629188349,0.102201202,75002.64585,17,0.238267131,17.39783208,0.22,0,2955.035245,0
6.736350296,5.694816994,0,74997.03663,18,0.871281359,15.93330228,-1.41,0,2955.929217,0
6.701027054,5.508424526,0,74995.23556,18,0.879174958,15.71964361,-1.41,0,2958.012034,0
6.966878299,5.751268252,0,74996.40477,18,0.151381124,14.41383374,-2.6,0,2962.247602,0
6.97948227,5.811529783,0.142955262,75001.05501,18,1.009310757,14.69102736,-1.4,0,2958.837951,0
7.173824379,6.173199077,0.392587372,74995.52661,19,1.086168883,15.00393009,-1.01,0,2959.067574,0
6.388635138,6.103632224,0.105351622,75001.23063,19,0.176531284,13.81083786,-0.62,0,2959.875062,0
7.939201774,6.452744883,0.308647592,60027.09518,19,0.614417333,13.41824942,-1.59,0,2961.127791,0
7.049091926,5.878189898,0.128358829,75000.36122,20,0.902900399,14.23476798,0.14,0,2964.066282,0
7.219081724,5.889631926,0.169007518,75003.51583,20,0.524356012,14.42091332,1.11,0,2957.157187,0
7.153413723,5.840490663,0.47576565,74998.35975,20,0.851232879,15.5650776,2.34,0,2959.688097,0
6.260349587,5.53976004,0,75001.3127,20,0.326196223,14.86777123,0.84,0,2957.273658,0
6.78109093,5.463674043,0.296395288,74997.99479,21,1.642857257,15.28554769,0.76,0,2962.114278,0
6.720931256,5.400649565,0.48078922,74995.44412,21,3.591817133,15.92390797,1.5,0,2962.059801,0
6.693251495,5.404704314,0.358116843,74997.22232,21,0.651617397,16.3388339,1.46,0,2956.535002,0
7.186859256,5.868944155,0,75000.71163,21,0.36446765,16.69053886,1.24,0,2960.066444,0
6.854998295,5.79470225,0.019391578,75002.09273,22,0.233338469,17.19809682,1.17,0,2959.834665,0
6.564864246,6.0998466,0.356455543,50682.97863,22,1.767559586,17.30759822,0.76,0,2956.867086,0
6.926532123,6.268339622,0.170884151,58400.90102,22,0.464188314,17.36045155,0.8,0,2958.167325,0
6.618396788,6.243365527,0.314908617,71180.7657,22,0.82775937,17.65749835,0.4,0,2964.607162,0
6.698999777,6.224047427,0.278122959,74731.39169,23,1.010330031,17.87804785,0.68,0,2962.884884,0
6.296488898,6.16451749,0.286083742,75003.27613,23,0.769323185,17.68888534,0.24,0,2957.263433,0
6.672683637,6.515301789,0.382087895,75002.36544,23,0.732376135,17.93825091,0.43,0,2963.928354,0
6.648743517,6.415681229,0.020558131,72954.29093,0,0.045056657,18.25525402,0.4,0,2963.135314,0
6.729294597,6.540099363,0.138779776,75001.5076,0,0.342475252,18.47329805,0.57,0,2956.145671,0
6.732806748,6.48298039,0.729455845,54067.33481,0,1.59998616,18.37236486,0.84,0,2958.260028,0
6.476146687,6.630918607,0.355407407,75000.01379,0,1.060631415,18.52553916,0.56,0,2959.549163,0
6.708584778,6.570148265,0.268905828,68512.23924,0,0.566875907,18.49355856,0.35,0,2963.907118,0
6.595280538,6.563233551,0.342316983,74824.87144,0,0.894498624,18.30748932,-0.07,0,2962.110562,0
6.354574351,6.941250367,0.27431439,75003.49612,1,0.590630549,19.04739905,0.64,0,2957.841539,0
7.020391059,7.043943106,0.351453229,74998.76369,1,0.776117375,18.49432143,0,0,2959.403287,0
6.319447189,7.163969846,0.09129436,74996.55512,1,0.182551129,18.91011151,0.5,0,2961.417302,0
7.478285311,7.207500386,0.365940407,71126.41296,2,0.919912755,19.41310372,0.43,0,2958.807278,0
7.835752898,7.529538401,0.508801164,74070.36103,2,1.909242489,19.03197808,-0.22,0,2964.319435,0
7.204139366,7.438875805,0.081717221,75000.69156,2,0.186939457,19.41283332,0.53,0,2960.130115,0
6.823101384,7.505188127,0.144144212,75002.20271,2,0.421622798,19.44462351,0.43,0,2962.98467,0
6.440746962,7.752153106,0.195195985,74880.07305,2,0.375406011,19.70678143,0.14,0,2962.219351,0
6.96180951,8.074967053,0.285393453,73173.75876,3,1.008854712,19.64606158,0.17,0,2956.326665,0
6.783755114,8.104444807,0.215088968,68805.993,3,0.614675354,20.05790559,0.72,0,2962.033008,0
6.567361163,8.584058477,0.275444143,74956.89545,3,0.540063349,20.31667626,0.84,0,2962.274717,0
6.33682359,8.401074774,0.465481759,75001.28872,3,0.941264131,20.60244473,0.87,0,2963.655547,0
6.58015113,8.496203445,0.021286861,73750.54263,4,0.063552521,21.01141233,1.02,0,2957.527674,0
6.33834536,8.437787857,0.154637426,74714.45905,4,0.306115571,21.25127558,0.73,0,2961.585594,0
6.106783722,8.079730775,0.149202134,75001.90015,4,0.593548009,21.20146117,0.57,0,2964.053156,0
6.266651981,8.265345956,0.403556102,75003.75771,4,0.762740378,21.87989894,0.6,0,2959.201129,0
6.127425816,8.288768676,0,74997.59135,5,0.434976393,22.03674892,1,0,2963.598337,0
6.122845881,8.391598755,0.090012522,75003.24064,5,0.166940502,21.95658451,0.91,0,2959.397585,0
5.344705662,8.051617554,0.31557726,75004.22768,5,0.535778769,21.66860705,0.08,0,2956.089383,0
5.186031933,8.078448442,0.214523751,74996.84487,5,0.529876519,21.49675104,-0.28,0,2956.372387,0
5.286397656,8.124845945,0,75000.16967,6,0.640354946,21.92287138,-0.22,0,2961.48957,0
5.522071821,8.381679171,0.631911153,75001.85996,6,1.411037286,21.36731057,-0.52,0,2964.00321,0
5.292388132,8.57882275,0.272127429,74690.3146,6,0.812491307,21.38602207,-0.93,0,2958.502353,0
5.380736486,8.85977974,0.067892367,74886.94318,6,0.479173677,21.12682262,-0.5,0,2960.679898,0
5.517811098,9.221187947,0,74773.04009,6,0.420490633,20.66717953,-0.75,0,2962.780081,0
5.587000088,8.93680967,0,73927.91435,7,0,19.6938289,-1.76,0,2958.571575,0
5.401946695,9.380809605,0,74930.20562,7,0,18.55303621,-2.57,0,2960.173416,0
5.215580277,9.521247819,0,73710.50261,7,0,17.32129208,-3.46,0,2959.815768,0
5.750415518,9.90550238,0,57642.35775,7,0.020469059,17.16058678,-3.01,0,2963.542616,0
6.180542416,9.933593659,0.103933571,63565.18654,8,0.149485068,15.50463266,-1.96,0,2964.928197,0
6.377514605,9.774583064,0.191926425,63057.14739,8,0.299208886,14.95684258,-1.88,0,2960.547421,0
6.330008311,9.772815959,0.010974157,64486.54372,8,0.044922109,14.30030794,-1.81,0,2956.058482,0
6.330351071,9.635579499,0.027986993,70575.05199,9,0.309844369,13.8628992,-1.42,0,2955.013405,0
6.25214909,9.775516586,0.033386277,70827.13092,9,0.066088367,13.70160112,-1.12,0,2962.142115,0
6.319686187,9.749739021,0,65952.57483,9,0.332186076,12.9565819,-1.2,0,2964.337899,0
6.13304885,9.686845009,0.13344053,54324.46795,10,0.409796386,13.009236,-0.7,0,2964.971187,0
6.037740258,9.57284968,0,53605.82067,10,0,12.53356956,-0.5,0,2955.4098,0
6.575571658,9.687221622,0,59871.6086,10,0.080283871,12.71385339,-0.2,0,2961.201588,0
6.313906253,9.437040807,0.198447387,62321.37943,10,0.320393497,12.68559851,-0.26,0,2959.472353,0
6.065586564,9.369216476,0.085151413,63012.30054,11,0.219228807,11.99463688,-0.66,0,2964.925623,0
5.985913999,9.343294829,0.137372275,69303.43429,11,0.250067636,11.70980263,-1.05,0,2960.859141,0
6.664979603,9.303487122,0.005423314,63845.75478,11,0.012543376,11.95890768,-0.84,0,2959.456952,0
6.486240134,9.222909547,0.142305735,63834.0927,11,0.19918687,11.80837599,-0.11,0,2963.914605,0
6.468005874,9.232112425,0.172469749,70222.44997,12,0.347695736,11.62501825,0,0,2962.966919,0
6.491543652,9.373807987,0.020011373,72781.97394,12,0.031713743,11.96380834,0.03,0,2960.580345,0
6.327909592,9.315966708,0.00094331,60308.4143,12,0.00165546,11.72092136,-0.2,0,2963.030102,0
6.574839636,9.223706463,0.001034516,56901.19808,12,0.001479128,11.59618647,-0.25,0,2958.994145,0
6.097383529,9.153667253,0.19921944,73008.44873,13,0.372331443,11.30286935,-0.5,0,2955.77035,0
6.351821456,8.977235877,0.192006373,58905.4723,13,0.900474146,11.08457451,-0.71,0,2962.537631,0
6.061061886,8.981316573,0.189397145,53721.69339,13,0.300034344,10.65991264,-0.93,0,2958.515758,0
6.50095238,8.923103146,0.02145521,63429.70183,13,0.03576596,10.61175837,-0.92,0,2955.214302,0
6.076865599,9.072221572,0.070442123,64830.25178,13,0.111649036,10.92948522,-0.3,0,2959.770156,0
5.792646778,9.010628081,0.12442961,55665.3495,14,0.284991827,10.9139967,0.26,0,2962.34153,0
6.028832162,9.171146262,0.01241981,66477.6501,14,0.019830061,10.85309469,-0.29,0,2958.122037,0
6.015988635,9.147867639,0.10628572,68129.56796,14,0.223333714,10.90027943,-0.2,0,2960.688847,0
6.598124799,8.94533579,0.159085086,72456.27153,15,0.283708173,10.72892854,-0.1,0,2958.350681,0
7.231281563,9.245245569,0.354524698,66796.95408,15,0.58787153,10.97487819,0.11,0,2961.862684,0
7.274453712,9.176623712,0.461521574,70088.51798,15,0.939466549,10.88276574,-0.1,0,2957.267551,0
7.497244784,9.099645181,0.116176745,70599.57335,15,0.236273939,11.15479997,0.4,0,2960.397783,0
6.532208558,9.053901693,0.041893771,70033.85582,16,0.069769459,10.70449203,-0.2,0,2964.200631,0
7.521382775,9.046314193,0.012322656,66356.81756,16,0.023822274,10.63903182,-0.1,0,2960.584712,0
7.233819987,9.046763928,0.009576242,68744.55292,16,0.021069759,10.47628238,-0.67,0,2958.587998,0
7.259250079,9.029454879,0.151772105,70402.84651,16,0.227811115,10.58288911,-0.6,0,2964.830211,0
7.189277731,9.196697328,0.194278784,63897.88764,16,0.420908238,10.83218727,0.29,0,2963.516491,0
7.825484158,9.057636955,0.26193698,67740.70313,17,0.391784973,10.58897093,0.2,0,2962.364103,0
7.544543451,8.913925033,0.188841329,68214.83918,17,0.363850479,10.48637104,-0.37,0,2962.657716,0
7.399484581,8.907622176,0.078651325,70678.62461,17,0.186801332,10.10491969,-0.67,0,2959.818029,0
7.071133135,8.736371683,0.218252541,69525.80259,17,0.41923256,10.09307735,-0.6,0,2961.677612,0
7.378619386,8.835064809,0.226223526,71688.86961,18,0.318637473,10.04382656,-0.35,0,2958.304604,0
7.791081763,8.876235826,0.270424428,71570.18607,18,0.409301184,10.011095,0.1,0,2961.082286,0
7.980564953,8.800359164,0.023088996,71313.23399,18,0.052110815,10.06438675,-0.17,0,2963.751712,0
7.926184764,8.875079155,0.257019696,70517.00158,18,0.342330995,10.26828249,0.13,0,2961.872584,0
8.049278061,9.002190668,0.30309873,74034.33521,19,0.596450566,10.66301843,0.6,0,2956.42609,0
7.981194104,8.763865325,0.14036374,70432.02171,19,0.218729539,10.26079297,0.12,0,2961.144786,0
7.966055143,8.700863811,0.007585006,70665.19766,19,0.013210994,10.08947466,-0.17,0,2957.923167,0
7.966951151,8.479935048,0.187476542,68959.57222,19,0.34350801,9.77987326,-0.56,0,2963.083667,0
8.421812605,8.473385503,0.189034537,66860.79526,20,0.289484129,9.3600379,-0.8,0,2960.398822,0
7.703700816,8.533622717,0.113722299,62734.29963,20,0.215265702,9.594742845,-0.27,0,2962.013932,0
7.544862567,8.355194178,0.129167977,58739.61228,20,0.178143798,9.31953849,-0.06,0,2963.891381,0
7.849137422,8.528763371,0.020830164,59741.31908,20,0.032289476,9.432101068,-0.1,0,2956.401882,0
7.950025231,8.529903729,0.099621453,57117.7823,21,0.143794971,9.557169587,0.01,0,2962.155621,0
7.702741093,8.810182441,0.086783334,50445.21998,21,0.146606342,9.938298358,0.7,0,2955.283067,0
8.127441072,8.892504098,0.029321651,60413.8965,21,0.052965728,10.53244433,1.3,0,2961.571174,0
7.033028556,9.289207642,0.145367642,68304.65408,21,0.357268969,11.44003533,2.01,0,2964.272874,0
6.748680239,9.391743928,0.307333785,72900.55428,21,0.649432617,12.34670934,2.89,0,2961.666237,0
7.983659298,9.750391772,0.186554684,69147.91765,22,0.441494367,13.3708387,3.31,0,2955.678941,0
7.343993804,9.895157618,0.703071556,74999.98083,22,1.651535537,14.17228536,3.3,0,2964.156484,0
7.314193426,9.879650831,1.420083949,73500.99454,22,3.377436616,14.70431579,3.1,0,2956.818744,0
7.161890599,9.944377339,0.113530853,66102.66335,22,0.297232002,15.38283004,2.71,0,2958.687581,0
6.545399814,10.10241202,0.397678604,74996.58445,23,0.711495952,16.31567819,2.2,0,2959.467402,0
6.096403231,8.199019909,0.48745552,72640.31408,23,1.077582829,18.15721676,2.97,0,2961.963959,0
6.25502818,8.257474521,0.38001644,74999.26599,23,0.880661136,18.39991852,2.5,0,2964.472598,0
6.055526097,8.420218737,0.291422894,74998.6122,23,0.830220715,18.92128629,2.02,0,2956.275854,0
6.497777499,8.012098621,0.18208379,74997.27649,0,0.367781989,19.33430359,1.01,0,2961.079836,0
6.309793893,8.00054575,0.196085869,74459.05211,0,0.412252282,19.79771416,1.31,0,2960.126947,0
5.868914238,7.488762582,0.417172004,74998.45248,0,1.052890432,20.22534395,1.08,0,2958.808492,0
6.208647716,7.036557203,0.043119126,74996.31634,0,0.160485982,20.70617181,1.37,0,2962.546452,0
7.467001304,5.88717803,0.954421209,74988.79979,1,2.230599929,20.75611351,0.74,0,2960.851398,0
6.76136957,7.402943494,0.461220327,74999.26486,1,1.495138283,21.40111861,0.9,0,2962.751161,0
6.884455883,8.219762389,0.334800005,74998.369,1,0.649673614,21.51936634,0.9,0,2962.959901,0
6.761286988,8.072127656,0.124332853,75000.30292,2,0.301874968,21.29162293,0.12,0,2964.162521,0
7.171857655,7.32519372,1.002841917,75001.14718,2,2.078998676,21.27320141,0.05,0,2961.394255,0
7.042577597,7.914786411,0.122993214,75002.70329,2,0.960776837,21.51632798,-0.04,0,2960.981404,0
7.22139712,6.872480828,0.619215289,75000.76223,2,1.104014909,21.74241411,0.74,0,2958.011164,0
7.61710841,6.968537562,0.171652599,75001.44638,3,0.408204381,21.80724126,0.18,0,2962.357841,0
7.481692272,7.171018698,0.25365504,74999.67343,3,0.795963429,21.85965736,0.1,0,2956.110048,0
7.571838684,9.012435805,0.27035088,74833.40283,3,0.808374054,22.46120487,0.73,0,2962.472926,0
7.325446971,9.157855569,0,75001.03572,3,0.32958257,22.78973206,1.35,0,2963.053874,0
7.327722542,8.935850198,0.290186906,74980.67709,4,1.348985814,23.23016373,0.8,0,2955.322951,0
6.918725951,9.531880731,0.417588436,74906.58424,4,1.330090842,23.13178779,0.85,0,2961.487953,0
6.860189596,9.322893805,0.260821002,75000.54426,4,0.395488741,22.9072886,0.39,0,2961.433285,0
6.299263625,10.02422598,0,74997.73627,5,0.900284172,23.18307016,0.05,0,2963.480055,0
6.3998269,9.824144689,0.06421978,75004.09913,5,0.314988236,23.50057878,0.65,0,2963.809883,0
6.09880122,9.669331119,0.034708984,75002.13877,5,0.58193983,23.35344218,0.49,0,2964.918051,0
6.616333528,10.30788853,0.093575461,75000.64861,5,1.037308821,23.50513646,0.47,0,2960.269839,0
5.875947582,9.672728223,0,74997.32914,5,0.794211884,23.15872832,-0.46,0,2959.752013,0
5.213421163,9.805034254,0.320358274,75000.61405,6,0.851022907,22.69046702,-0.72,0,2962.613977,0
5.201022878,10.02806983,0.147713128,74999.59549,6,0.8232774,22.43125421,-1,0,2960.632352,0
5.113340186,9.893719666,0,74981.55076,6,0.016764166,22.27826653,-0.72,0,2961.298658,0
5.892000491,10.18544485,0,74975.23233,7,0.566974443,21.02097547,-1.52,0,2961.265797,0
5.749874147,10.10784072,0,74999.96282,7,0.671317853,19.31962384,-3.3,0,2958.427038,0
5.583043349,10.62175904,0,61679.31258,7,0,18.19223472,-3.6,0,2964.621984,0
5.744930493,10.44675662,0.01119,57882.60563,7,0.02776745,17.78328375,-2.69,0,2963.260937,0
6.415066822,10.64111861,0.056770271,57098.4409,8,0.193605929,16.91937133,-1.91,0,2955.041309,0
6.325835577,10.58924509,0.083719314,38668.70696,8,0.140019814,16.58189186,-1.12,0,2961.335433,0
5.920974797,10.63245649,0.177938198,51473.11042,8,0.304196142,15.61588085,-1.87,0,2956.46583,0
6.127274726,10.2447659,0.179370302,52276.94464,9,0.30690785,15.06035668,-1.7,0,2961.192555,0
6.071360214,10.46879097,0.036081687,41741.46371,9,0.072764099,14.69596182,-1.66,0,2963.128758,0
5.734569772,10.17586737,0.142177657,45024.73339,9,0.286089322,14.407054,-1.2,0,2955.46414,0
5.895351701,10.04202173,0.04444352,43331.0536,9,0.078165846,14.34220367,-0.7,0,2963.742673,0
6.034193458,10.18084561,0.166848883,46670.70002,10,0.265235084,13.70507749,-0.9,0,2964.7826,0
6.093212782,9.966423306,0.01909063,52900.93715,10,0.032238719,13.72671797,-0.81,0,2962.434137,0
6.086855731,9.817842949,0.080400634,59893.88098,10,0.172355793,13.40697957,-1.19,0,2957.362395,0
5.793632021,9.738906355,0.067725502,58689.93934,10,0.111459859,13.33103077,-0.68,0,2963.835716,0
5.793615204,9.778370781,0.046467097,62805.37506,10,0.173081171,12.73059645,-0.95,0,2956.329412,0
5.93241964,9.741605717,0.236585341,61362.43373,11,0.38233646,12.94123394,-0.7,0,2964.02807,0
5.709673011,9.755509538,0.095695874,71334.33874,11,0.20388034,12.6241928,-0.72,0,2960.700434,0
6.305931098,9.56649606,0.177893956,70711.11898,11,0.405336793,12.27601689,-0.6,0,2961.620903,0
6.898023499,9.609677842,0.386357279,67788.8484,12,0.82478955,12.59529525,-0.5,0,2957.941656,0
6.443507491,9.55315821,0.326395316,65918.06872,12,0.543723949,12.86359857,0.74,0,2958.125858,0
6.094115931,9.442998596,0.236467449,71962.96035,12,0.438785398,12.51911299,0.19,0,2958.45509,0
6.951578747,9.243558136,0.165318783,70800.95406,12,0.53220863,12.04683833,-0.6,0,2963.181915,0
6.008371655,9.312858882,0.130811915,60837.8851,13,0.30976872,11.6279138,-1.44,0,2959.224383,0
6.073279307,9.425884229,0.355783182,58012.63758,13,0.568949834,11.80408598,-0.96,0,2955.122065,0
6.047156101,9.498673509,0.236459592,61788.07238,13,0.425981695,11.97549965,-0.14,0,2957.546362,0
6.47719593,9.503932784,0.166374622,66729.03203,13,0.320824224,11.69334639,0.15,0,2958.104828,0
6.111461686,9.441715094,0.035256321,66219.29373,14,0.054588331,11.87742533,0,0,2961.522317,0
6.621396031,9.635578484,0.175599714,68526.88367,14,0.399172041,12.2241243,0.2,0,2961.747034,0
6.571442284,9.430571607,0.207449488,67413.16682,14,0.542529726,11.62739821,-0.09,0,2963.609304,0
6.448338393,9.396440206,0.23878126,63431.2033,14,0.609822702,11.23778248,-0.63,0,2958.672768,0
6.133138497,9.554779662,0.233317933,65463.93566,15,0.328670756,11.27463489,-0.9,0,2962.643393,0
5.882733352,9.550711065,0.115969026,65102.36303,15,0.221398793,11.42022958,-0.4,0,2957.929757,0
6.179778972,9.371424108,0.074179347,65683.73997,15,0.156204968,11.28895047,0.08,0,2960.044634,0
5.654919697,9.354598869,0.016039306,60635.69531,15,0.031964666,10.95348902,-0.1,0,2963.14079,0
5.954631766,9.296757927,0.027041441,61300.55812,16,0.054134093,10.79531149,-0.7,0,2961.897628,0
5.818228463,9.280113737,0.081625333,62852.76766,16,0.116067395,10.75465603,-0.6,0,2956.861972,0
5.634087855,9.178050159,0.109590454,62394.25728,16,0.180377792,10.75998813,-0.32,0,2960.209423,0
6.106959409,9.286913781,0.210116248,59318.71759,17,0.373835439,10.66807636,-0.2,0,2955.401114,0
6.24064682,9.217813962,0.258630326,59676.27047,17,0.614652631,10.69764922,-0.1,0,2962.751209,0
7.386082999,9.22323912,0.112604783,57803.15191,17,0.22056783,10.3529462,-0.26,0,2959.502977,0
6.831991169,9.28259319,0.105471792,62668.89755,17,0.341031257,10.63371576,-0.06,0,2960.487438,0
6.6182269,9.267547772,0.138818022,62031.83867,17,0.341976847,10.67510091,0,0,2962.643146,0
6.430914438,9.560697342,0.110082684,57391.09441,18,0.203550168,10.88619216,0.52,0,2956.769865,0
6.505708944,9.491881128,0.14227824,54415.61267,18,0.337099959,10.66034811,0.19,0,2963.951469,0
6.651749697,9.329733412,0.07086441,58061.41111,18,0.152386551,10.49536155,-0.21,0,2958.999499,0
6.712594685,9.737476689,0.112670779,57644.29684,18,0.20421168,10.98418874,-0.02,0,2955.937242,0
6.592327681,9.649182971,0.215017071,55294.99954,19,0.48699556,10.79726639,0,0,2955.319119,0
6.358307205,9.565846556,0.234547287,54331.33579,19,0.395362067,10.83027126,0.3,0,2960.740203,0
7.536212806,9.484923044,0.02952439,51054.68346,19,0.061639494,10.65197031,-0.37,0,2958.541908,0
7.276164953,9.785838581,0.039619559,52460.38775,19,0.065768985,10.95824442,0.1,0,2963.582257,0
7.493659167,9.454802808,0.161980769,54954.10509,20,0.283755118,10.60602692,-0.26,0,2961.345451,0
7.91994118,9.260687502,0.143289836,56359.99123,20,0.300090166,10.34919046,-0.35,0,2958.900145,0
7.781010742,9.324999666,0.204365431,54676.82445,20,0.605743923,10.33583674,-0.56,0,2960.371873,0
7.911162971,9.403166843,0.226418087,54351.52005,21,0.644129443,10.27892522,-0.1,0,2960.870047,0
7.785763216,9.421905068,0.007785049,61450.48328,21,0.014258026,10.48830177,0.25,0,2955.555246,0
7.542014074,9.728643377,0.036957445,67013.1665,21,0.102910937,10.95096951,0.94,0,2963.215871,0
7.275054942,10.06937966,0.060204766,75001.70009,22,0.152099784,12.3561352,1.96,0,2955.990203,0
7.23871835,10.48630034,0.104354347,73363.96426,22,0.20484671,13.49086283,2.86,0,2963.891527,0
6.573762976,10.70394163,0.040553029,74998.62198,22,0.090871987,14.58847159,3.31,0,2958.272624,0
6.418803582,10.96823646,0.758332811,74996.90141,22,1.542212665,15.64116148,3.49,0,2963.205082,0
6.997609169,11.2855412,0.459078761,75004.8125,22,1.167714461,16.76343614,3.7,0,2959.794285,0
6.431071736,11.35246771,0.159858697,75001.38056,23,0.716436754,17.12720733,3.07,0,2958.213351,0
5.934503379,7.734613675,0.415385316,69799.98902,23,1.201327663,18.56539997,2.97,0,2960.842614,0
6.400098797,6.833979993,0.402176608,72911.09765,23,1.330235762,19.27627852,2.57,0,2964.002345,0
5.666446556,7.321756261,0.505683387,75003.92881,23,2.215940565,19.3546629,2.26,0,2958.416583,0
5.726305541,7.675750705,0.503482107,74999.64951,0,1.391088987,19.38561291,1.2,0,2961.283876,0
5.899696736,7.378143528,0.773027451,75001.35783,0,2.842241589,19.44665532,0.39,0,2964.947125,0
6.111699104,7.419543452,0.515463704,75003.3495,0,1.076221398,19.67226089,0.55,0,2956.024699,0
6.16914755,7.391388936,0.24439443,74997.59537,0,1.470040189,20.17009228,0.92,0,2962.265818,0
5.712305311,6.841392952,0.633918294,74997.12251,1,2.171885296,20.10511674,0.81,0,2957.640571,0
6.413789677,7.033875556,0.885754591,74995.0081,1,2.115918851,20.21048804,0.57,0,2961.210992,0
6.595357004,7.368552115,0.875583443,75004.72879,1,2.378026552,20.48080387,0.13,0,2961.299275,0
6.94246225,6.927462692,0,75003.83593,1,0.313990271,20.84861001,0.29,0,2963.033402,0
6.610091092,7.383639549,0.809865693,74996.34897,2,1.89206218,20.81758354,0.68,0,2956.316419,0
6.764560018,6.586418705,0.65805123,75000.46683,2,1.558087412,20.89892133,0.44,0,2960.791312,0
6.670946703,6.738621882,0.507100196,74995.2431,2,1.888578003,20.96984715,0.28,0,2962.845628,0
6.376631522,6.272978273,0.459464996,74996.68349,2,0.995841512,21.12223542,0.35,0,2958.739978,0
6.266068796,6.131052585,0.54367636,74999.2655,3,1.244481759,21.54666914,0.31,0,2956.478049,0
6.432277544,6.582927412,0.529182542,74999.84519,3,1.243448907,21.59702504,0.11,0,2961.978059,0
6.448619477,6.098357234,0.833744884,74998.17411,3,2.005188104,21.64859592,0.42,0,2956.801801,0
6.632467457,6.099186025,0.197903387,74995.18396,4,0.621666494,21.78094838,0.55,0,2962.860819,0
6.57893954,5.848707742,0.179011015,74996.75145,4,1.421702165,22.52613038,0.93,0,2964.271925,0
6.567574514,4.828303903,0.212388024,74995.17204,4,0.495453747,22.13254644,0.6,0,2961.921584,0
